iteration,episode,score,step
19475,23031,79.84,9971200
19500,23048,65.59,9984000
19525,23064,79.56,9996800
19550,23079,90.02,10009600
19575,23094,92.12,10022400
19600,23112,97.59,10035200
19625,23129,93.38,10048000
19650,23141,106.98,10060800
19675,23157,123.47,10073600
19700,23172,115.1,10086400
19725,23197,112.03,10099200
19750,23209,103.78,10112000
19775,23229,119.64,10124800
19800,23244,105.7,10137600
19825,23256,95.05,10150400
19850,23268,114.23,10163200
19875,23286,126.22,10176000
19900,23297,132.27,10188800
19925,23310,154.52,10201600
19950,23322,164.53,10214400
19975,23335,180.74,10227200
20000,23350,192.06,10240000
